Month,Year,Airline,MaxSeats
Aug-18,2018,Virgin Australia,8525
Aug-18,2018,Hawaiian Airlines,8587
Aug-18,2018,Jetstar,7370
Aug-18,2018,Qantas Airways,7068
Aug-18,2018,United Airlines,5040
Aug-18,2018,Garuda Indonesia,2780
Aug-18,2018,Qantas Airways,4815
Aug-18,2018,Qantas Airways,9754
Aug-18,2018,AirAsia X,18473
Aug-18,2018,Malaysia Airlines,18020
Aug-18,2018,China Eastern Airlines,2088
Aug-18,2018,British Airways,8910
Aug-18,2018,Qantas Airways,15003
Aug-18,2018,American Airlines,8804
Aug-18,2018,Delta Air Lines,9021
Aug-18,2018,Qantas Airways,14522
Aug-18,2018,United Airlines,6552
Aug-18,2018,Virgin Australia,10170
Aug-18,2018,Cebu Pacific Air,8720
Aug-18,2018,Philippine Airlines,6027
Aug-18,2018,Qantas Airways,7196
Aug-18,2018,Fiji Airways,15292
Aug-18,2018,Jetstar,3306
Aug-18,2018,Virgin Australia,6281
Aug-18,2018,China Eastern Airlines,2990
Aug-18,2018,Air India,5632
Aug-18,2018,Qantas Airways,11281
Aug-18,2018,Air Caledonie,3234
Aug-18,2018,Qantas Airways,2054
Aug-18,2018,Qantas Airways,3768
Aug-18,2018,Jetstar,4355
Aug-18,2018,Air Niugini,2012
Aug-18,2018,Air Vanuatu,5270
Aug-18,2018,Beijing Capital Airlines,1998
Aug-18,2018,Air New Zealand,5997
Aug-18,2018,Jetstar,4008
Aug-18,2018,Qantas Airways,6739
Aug-18,2018,Virgin Australia,5280
Aug-18,2018,Air New Zealand,1510
Aug-18,2018,Qantas Airways,9064
Aug-18,2018,United Airlines,7812
Aug-18,2018,LATAM Airlines,7590
Aug-18,2018,Qantas Airways,6270
Aug-18,2018,Asiana Airlines,9393
Aug-18,2018,Korean Air,8281
Aug-18,2018,Air China,3570
Aug-18,2018,China Eastern Airlines,10480
Aug-18,2018,Qantas Airways,8633
Aug-18,2018,China Southern Airlines,3692
Aug-18,2018,British Airways,8910
Aug-18,2018,Qantas Airways,484
Aug-18,2018,Qantas Airways,12601
Aug-18,2018,Qantas Airways,15003
Aug-18,2018,Scoot Tigerair,10414
Aug-18,2018,Singapore Airlines,8184
Aug-18,2018,Singapore Airlines,44640
Aug-18,2018,Fiji Airways,479
Aug-18,2018,China Airlines,12546
Aug-18,2018,Tianjin Airlines,2080
Aug-18,2018,All Nippon Airways,7626
Aug-18,2018,Japan Airlines,6061
Aug-18,2018,Jetstar,1005
Aug-18,2018,Qantas Airways,11240
Aug-18,2018,Virgin Australia,1584
Aug-18,2018,Air Canada,8995
Aug-18,2018,Air Canada,450
Aug-18,2018,Air Canada,8995
Aug-18,2018,Air New Zealand,7453
Aug-18,2018,Qantas Airways,10608
Aug-18,2018,China Eastern Airlines,2990
Aug-18,2018,Xiamen Airlines,3068
Aug-18,2018,China Eastern Airlines,2990
Aug-18,2018,Hainan Airlines,2382
Aug-18,2018,Tianjin Airlines,2080
Aug-18,2018,Air Niugini,684
Sep-18,2018,Air New Zealand,5005
Sep-18,2018,Jetstar,5472
Sep-18,2018,Qatar Airways,8490
Sep-18,2018,Emirates,10676
Sep-18,2018,China Southern Airlines,2864
Sep-18,2018,Cathay Pacific Airways,4769
Sep-18,2018,Malaysia Airlines,6380
Sep-18,2018,Fiji Airways,1296
Sep-18,2018,Singapore Airlines,8550
Sep-18,2018,Etihad Airways,8970
Sep-18,2018,Virgin Australia,880
Sep-18,2018,Virgin Australia,10560
Sep-18,2018,Qantas Airways,13423
Sep-18,2018,Air New Zealand,16139
Sep-18,2018,China Airlines,7650
Sep-18,2018,Thai Airways International,8040
Sep-18,2018,Virgin Australia,5280
Sep-18,2018,Qantas Airways,5220
Sep-18,2018,Air New Zealand,4961
Sep-18,2018,Virgin Australia,7568
Sep-18,2018,Jetstar,10050
Sep-18,2018,Malindo Air,4698
Sep-18,2018,Emirates,25273
Sep-18,2018,Emirates,10800
Sep-18,2018,Virgin Australia,2640
Sep-18,2018,Air Vanuatu,510
Sep-18,2018,Air Vanuatu,850
Sep-18,2018,China Southern Airlines,8256
Sep-18,2018,Cathay Pacific Airways,7840
Sep-18,2018,Qantas Airways,8505
Sep-18,2018,Cathay Pacific Airways,4016
Sep-18,2018,Virgin Australia,1232
Sep-18,2018,Solomon Airlines,2312
Sep-18,2018,Hawaiian Airlines,3601
Sep-18,2018,Malindo Air,4698
Sep-18,2018,Malaysia Airlines,4930
Sep-18,2018,Virgin Australia,8814
Sep-18,2018,Qantas Airways,10306
Sep-18,2018,Qantas Airways,364
Sep-18,2018,Philippine Airlines,2856
Sep-18,2018,Virgin Australia,5676
Sep-18,2018,Fiji Airways,5239
Sep-18,2018,Nauru Airlines,1536
Sep-18,2018,Qantas Airways,870
Sep-18,2018,Air Caledonie,1525
Sep-18,2018,Virgin Australia,3520
Sep-18,2018,Air Niugini,6317
Sep-18,2018,Qantas Airways,5100
Sep-18,2018,Air Vanuatu,850
Sep-18,2018,Virgin Australia,3168
Sep-18,2018,Air Vanuatu,1530
Sep-18,2018,Virgin Australia,6512
Sep-18,2018,Qantas Airways,1552
Sep-18,2018,Korean Air,4806
Sep-18,2018,China Eastern Airlines,3936
Sep-18,2018,Hainan Airlines,2336
Sep-18,2018,Qantas Airways,8069
Sep-18,2018,Singapore Airlines,30900
Sep-18,2018,Emirates,10800
Sep-18,2018,China Airlines,9180
Sep-18,2018,Eva Air,4536
Sep-18,2018,Qantas Airways,8901
Sep-18,2018,Air Canada,7614
Sep-18,2018,Virgin Australia,9328
Sep-18,2018,Air New Zealand,4150
Sep-18,2018,Jetstar,3102
Sep-18,2018,China Southern Airlines,3108
Sep-18,2018,Cathay Pacific Airways,4016
Sep-18,2018,Hong Kong Airlines,3212
Sep-18,2018,Jetstar,3015
Sep-18,2018,Jetstar,335
Sep-18,2018,Air Niugini,3934
Sep-18,2018,Hainan Airlines,1926
Sep-18,2018,Silk Air,3600
Sep-18,2018,Jetstar,670
Sep-18,2018,Jetstar,10720
Sep-18,2018,Jetstar,335
Sep-18,2018,Qatar Airways,10740
Sep-18,2018,Singapore Airlines,7920
Sep-18,2018,Jetstar,3084
Sep-18,2018,Donghai Airlines,864
Sep-18,2018,Jetstar Asia,3240
Sep-18,2018,Silk Air,3930
Sep-18,2018,AirAsia X,11310
Sep-18,2018,Virgin Australia,5280
Sep-18,2018,Jetstar,4938
Sep-18,2018,Air New Zealand,4115
Sep-18,2018,Jetstar,1992
Sep-18,2018,Air New Zealand,2303
Sep-18,2018,Hong Kong Airlines,3212
Sep-18,2018,AirAsia X,11310
Sep-18,2018,Jetstar,335
Sep-18,2018,Jetstar,2916
Sep-18,2018,Scoot Tigerair,5625
Sep-18,2018,Jetstar,670
Sep-18,2018,Jetstar,3350
Sep-18,2018,Jetstar,2010
Sep-18,2018,Jetstar,2388
Sep-18,2018,Etihad Airways,18750
Sep-18,2018,Virgin Australia,8096
Sep-18,2018,Jetstar,6420
Sep-18,2018,Qantas Airways,23869
Sep-18,2018,Air New Zealand,22739
Sep-18,2018,Royal Brunei Airlines,8138
Sep-18,2018,Jetstar,3350
Sep-18,2018,Thai Airways International,19260
Sep-18,2018,Air China,4365
Sep-18,2018,Hainan Airlines,2180
Sep-18,2018,Sichuan Airlines,3185
Sep-18,2018,Tianjin Airlines,2370
Sep-18,2018,Virgin Australia,3872
Sep-18,2018,Jetstar,4170
Sep-18,2018,Qantas Airways,5046
Sep-18,2018,Air New Zealand,4978
Sep-18,2018,SriLankan Airlines,8010
Sep-18,2018,Garuda Indonesia,8461
Sep-18,2018,Jetstar,20100
Sep-18,2018,Qantas Airways,4413
Sep-18,2018,Malindo Air,4860
Sep-18,2018,Jetstar,2345
Sep-18,2018,Qatar Airways,15510
Sep-18,2018,Emirates,29469
Sep-18,2018,Emirates,14704
Sep-18,2018,China Southern Airlines,15792
Sep-18,2018,Xiamen Airlines,2215
Sep-18,2018,Jetstar,3350
Sep-18,2018,Vietnam Airlines,9150
Sep-18,2018,Jetstar,1005
Sep-18,2018,Cathay Pacific Airways,25260
Sep-18,2018,Virgin Australia,5775
Sep-18,2018,Qantas Airways,8471
Sep-18,2018,Jetstar,4690
Sep-18,2018,Garuda Indonesia,2582
Sep-18,2018,Malindo Air,4860
Sep-18,2018,AirAsia X,22620
Sep-18,2018,Malaysia Airlines,18388
Sep-18,2018,Qantas Airways,7052
Sep-18,2018,Virgin Australia,7458
Sep-18,2018,Qantas Airways,16169
Sep-18,2018,United Airlines,7308
Sep-18,2018,Cebu Pacific Air,5668
Sep-18,2018,Philippine Airlines,6798
Sep-18,2018,Virgin Australia,5599
Sep-18,2018,Fiji Airways,5380
Sep-18,2018,Air India,3328
Sep-18,2018,Air Caledonie,1933
Sep-18,2018,Jetstar,5695
Sep-18,2018,Beijing Capital Airlines,1998
Sep-18,2018,Jetstar,4194
Sep-18,2018,Air New Zealand,3990
Sep-18,2018,Qantas Airways,4006
Sep-18,2018,LATAM Airlines,3900
Sep-18,2018,Air China,3419
Sep-18,2018,China Eastern Airlines,9900
Sep-18,2018,China Southern Airlines,3666
Sep-18,2018,Jetstar,3015
Sep-18,2018,Qantas Airways,21631
Sep-18,2018,Singapore Airlines,36536
Sep-18,2018,Scoot Tigerair,8864
Sep-18,2018,Emirates,14704
Sep-18,2018,Singapore Airlines,4788
Sep-18,2018,China Airlines,3978
Sep-18,2018,Jetstar,335
Sep-18,2018,Japan Airlines,4830
Sep-18,2018,Qantas Airways,8910
Sep-18,2018,Air Canada,3861
Sep-18,2018,Qantas Airways,5220
Sep-18,2018,Air New Zealand,3979
Sep-18,2018,Singapore Airlines,4522
Sep-18,2018,Xiamen Airlines,2215
Sep-18,2018,Xiamen Airlines,2350
Sep-18,2018,Hainan Airlines,2511
Sep-18,2018,Jetstar,3015
Sep-18,2018,Etihad Airways,7860
Sep-18,2018,Air New Zealand,7626
Sep-18,2018,Thai Airways International,7896
Sep-18,2018,Garuda Indonesia,5454
Sep-18,2018,Batik Air Indonesia,10800
Sep-18,2018,Jetstar,11004
Sep-18,2018,Indonesia AirAsia,16200
Sep-18,2018,Jetstar,5232
Sep-18,2018,Qatar Airways,15510
Sep-18,2018,Emirates,24830
Sep-18,2018,China Southern Airlines,4846
Sep-18,2018,Cathay Pacific Airways,10630
Sep-18,2018,Garuda Indonesia,3564
Sep-18,2018,South African Airways,8614
Sep-18,2018,Malaysia Airlines,800
Sep-18,2018,AirAsia X,11310
Sep-18,2018,Malaysia Airlines,8320
Sep-18,2018,Malindo Air,8622
Sep-18,2018,Qantas Airways,7052
Sep-18,2018,Air Mauritius,3563
Sep-18,2018,Jetstar,5232
Sep-18,2018,Qantas Airways,8047
Sep-18,2018,Singapore Airlines,34770
Sep-18,2018,Scoot Tigerair,10129
Sep-18,2018,Virgin Australia,880
Sep-18,2018,Air New Zealand,2454
Sep-18,2018,Etihad Airways,29760
Sep-18,2018,Virgin Australia,1584
Sep-18,2018,Samoa Airways,1530
Sep-18,2018,Virgin Australia,7744
Sep-18,2018,Jetstar,5310
Sep-18,2018,Qantas Airways,30373
Sep-18,2018,Air New Zealand,30633
Sep-18,2018,LATAM Airlines,6789
Sep-18,2018,Qantas Airways,174
Sep-18,2018,Qantas Airways,8239
Sep-18,2018,Thai Airways International,17625
Sep-18,2018,Emirates,14674
Sep-18,2018,Air China,6090
Sep-18,2018,Qantas Airways,7761
Sep-18,2018,China Eastern Airlines,2990
Sep-18,2018,China Eastern Airlines,2990
Sep-18,2018,Hainan Airlines,2543
Sep-18,2018,Air China,2270
Sep-18,2018,Sichuan Airlines,1918
Sep-18,2018,Emirates,14678
Sep-18,2018,Jetstar,3444
Sep-18,2018,Qantas Airways,5202
Sep-18,2018,Air New Zealand,8491
Sep-18,2018,Qantas Airways,13551
Sep-18,2018,Jetstar,2345
Sep-18,2018,Virgin Australia,7568
Sep-18,2018,Garuda Indonesia,6791
Sep-18,2018,Jetstar,7705
Sep-18,2018,Qantas Airways,4263
Sep-18,2018,Qatar Airways,10740
Sep-18,2018,Qatar Airways,15510
Sep-18,2018,Emirates,14676
Sep-18,2018,Emirates,14674
Sep-18,2018,Emirates,25280
Sep-18,2018,Xiamen Airlines,2360
Sep-18,2018,China Southern Airlines,15282
Sep-18,2018,Hainan Airlines,1087
Sep-18,2018,China Eastern Airlines,2990
Sep-18,2018,Vietnam Airlines,3562
Sep-18,2018,Jetstar,1005
Sep-18,2018,Jetstar,4020
Sep-18,2018,Vietnam Airlines,8220
Sep-18,2018,Cathay Pacific Airways,33200
Sep-18,2018,Virgin Australia,7975
Sep-18,2018,Qantas Airways,18237
Sep-18,2018,Hawaiian Airlines,8310
Sep-18,2018,Jetstar,9045
Sep-18,2018,Qantas Airways,7964
Sep-18,2018,United Airlines,252
Sep-18,2018,United Airlines,5040
Sep-18,2018,Garuda Indonesia,2729
Sep-18,2018,Qantas Airways,5268
Sep-18,2018,Qantas Airways,9400
Sep-18,2018,AirAsia X,17342
Sep-18,2018,Malaysia Airlines,17030
Sep-18,2018,China Eastern Airlines,1160
Sep-18,2018,British Airways,8910
Sep-18,2018,Qantas Airways,14519
Sep-18,2018,Qantas Airways,364
Sep-18,2018,American Airlines,8520
Sep-18,2018,Virgin Australia,9831
Sep-18,2018,Delta Air Lines,8439
Sep-18,2018,United Airlines,6804
Sep-18,2018,Qantas Airways,14039
Sep-18,2018,Cebu Pacific Air,8284
Sep-18,2018,Philippine Airlines,6732
Sep-18,2018,Qantas Airways,7038
Sep-18,2018,Virgin Australia,6655
Sep-18,2018,Fiji Airways,15144
Sep-18,2018,Jetstar,3072
Sep-18,2018,China Eastern Airlines,2990
Sep-18,2018,Air India,5632
Sep-18,2018,Qantas Airways,7080
Sep-18,2018,Qantas Airways,2432
Sep-18,2018,Air Caledonie,2574
Sep-18,2018,Qantas Airways,1987
Sep-18,2018,Jetstar,4355
Sep-18,2018,Air Niugini,2132
Sep-18,2018,Air Vanuatu,5100
Sep-18,2018,Beijing Capital Airlines,1776
Sep-18,2018,Virgin Australia,4400
Sep-18,2018,Jetstar,4386
Sep-18,2018,Qantas Airways,5100
Sep-18,2018,Air New Zealand,3507
Sep-18,2018,Air New Zealand,1208
Sep-18,2018,Qantas Airways,9464
Sep-18,2018,United Airlines,7308
Sep-18,2018,LATAM Airlines,6789
Sep-18,2018,Qantas Airways,5888
Sep-18,2018,Korean Air,8010
Sep-18,2018,Asiana Airlines,9090
Sep-18,2018,Air China,3119
Sep-18,2018,China Eastern Airlines,9958
Sep-18,2018,Qantas Airways,8177
Sep-18,2018,China Southern Airlines,3408
Sep-18,2018,Singapore Airlines,7920
Sep-18,2018,Qantas Airways,8502
Sep-18,2018,Singapore Airlines,43200
Sep-18,2018,Scoot Tigerair,10414
Sep-18,2018,British Airways,8910
Sep-18,2018,Qantas Airways,14519
Sep-18,2018,Fiji Airways,653
Sep-18,2018,China Airlines,12546
Sep-18,2018,Tianjin Airlines,2340
Sep-18,2018,Jetstar,2010
Sep-18,2018,Japan Airlines,5850
Sep-18,2018,All Nippon Airways,7380
Sep-18,2018,Qantas Airways,11162
Sep-18,2018,Virgin Australia,1408
Sep-18,2018,Air Canada,9099
Sep-18,2018,Air Canada,9099
Sep-18,2018,Qantas Airways,174
Sep-18,2018,Qantas Airways,10092
Sep-18,2018,Air New Zealand,7948
Sep-18,2018,China Eastern Airlines,2990
Sep-18,2018,Xiamen Airlines,2360
Sep-18,2018,China Eastern Airlines,2990
Sep-18,2018,Hainan Airlines,2388
Sep-18,2018,Tianjin Airlines,2340
Sep-18,2018,Air Niugini,633
Oct-18,2018,Air New Zealand,5627
Oct-18,2018,Jetstar,5544
Oct-18,2018,Qantas Airways,174
Oct-18,2018,Qatar Airways,8773
Oct-18,2018,Emirates,10814
Oct-18,2018,China Southern Airlines,3189
Oct-18,2018,Cathay Pacific Airways,5522
Oct-18,2018,Malaysia Airlines,6090
Oct-18,2018,Fiji Airways,1458
Oct-18,2018,Singapore Airlines,8835
Oct-18,2018,Etihad Airways,9269
Oct-18,2018,Virgin Australia,704
Oct-18,2018,Air New Zealand,17423
Oct-18,2018,Qantas Airways,15258
Oct-18,2018,Virgin Australia,11440
Oct-18,2018,China Airlines,8568
Oct-18,2018,Thai Airways International,8952
Oct-18,2018,Air New Zealand,5287
Oct-18,2018,Qantas Airways,5394
Oct-18,2018,Virgin Australia,5456
Oct-18,2018,Jetstar,10385
Oct-18,2018,Virgin Australia,7568
Oct-18,2018,Malindo Air,5022
Oct-18,2018,Emirates,27646
Oct-18,2018,Emirates,9564
Oct-18,2018,Virgin Australia,2640
Oct-18,2018,Air Vanuatu,850
Oct-18,2018,Air Vanuatu,680
Oct-18,2018,China Southern Airlines,8832
Oct-18,2018,Cathay Pacific Airways,8342
Oct-18,2018,Qantas Airways,8784
Oct-18,2018,Cathay Pacific Airways,4016
Oct-18,2018,Solomon Airlines,2448
Oct-18,2018,Virgin Australia,1584
Oct-18,2018,Hawaiian Airlines,3601
Oct-18,2018,Malindo Air,5022
Oct-18,2018,Malaysia Airlines,5220
Oct-18,2018,Qantas Airways,7679
Oct-18,2018,Virgin Australia,8475
Oct-18,2018,Qantas Airways,364
Oct-18,2018,Philippine Airlines,2942
Oct-18,2018,Fiji Airways,5392
Oct-18,2018,Virgin Australia,5555
Oct-18,2018,Nauru Airlines,2048
Oct-18,2018,Air Caledonie,1480
Oct-18,2018,Qantas Airways,696
Oct-18,2018,Air Niugini,6536
Oct-18,2018,Qantas Airways,5270
Oct-18,2018,Virgin Australia,4048
Oct-18,2018,Air Vanuatu,680
Oct-18,2018,Air Vanuatu,1530
Oct-18,2018,Virgin Australia,3168
Oct-18,2018,Qantas Airways,348
Oct-18,2018,Virgin Australia,2992
Oct-18,2018,Korean Air,4806
Oct-18,2018,China Eastern Airlines,4166
Oct-18,2018,Hainan Airlines,2628
Oct-18,2018,Qantas Airways,8238
Oct-18,2018,Singapore Airlines,31930
Oct-18,2018,Emirates,9564
Oct-18,2018,China Airlines,9486
Oct-18,2018,Eva Air,4284
Oct-18,2018,Qantas Airways,9198
Oct-18,2018,Air Canada,7155
Oct-18,2018,Virgin Australia,10384
Oct-18,2018,Air New Zealand,2599
Oct-18,2018,Jetstar,2724
Oct-18,2018,China Southern Airlines,3367
Oct-18,2018,Cathay Pacific Airways,4016
Oct-18,2018,Cathay Pacific Airways,251
Oct-18,2018,Hong Kong Airlines,3504
Oct-18,2018,Jetstar,6030
Oct-18,2018,Jetstar,670
Oct-18,2018,Jetstar,335
Oct-18,2018,Air Niugini,4207
Oct-18,2018,Hainan Airlines,1926
Oct-18,2018,Silk Air,3432
Oct-18,2018,Jetstar,1005
Oct-18,2018,Jetstar,7705
Oct-18,2018,Jetstar,670
Oct-18,2018,Qatar Airways,11098
Oct-18,2018,Singapore Airlines,8184
Oct-18,2018,Jetstar,3312
Oct-18,2018,Donghai Airlines,864
Oct-18,2018,Jetstar Asia,3060
Oct-18,2018,Silk Air,3774
Oct-18,2018,AirAsia X,11687
Oct-18,2018,Air New Zealand,4782
Oct-18,2018,Jetstar,5304
Oct-18,2018,Virgin Australia,5456
Oct-18,2018,Air New Zealand,1976
Oct-18,2018,Jetstar,2220
Oct-18,2018,Hong Kong Airlines,3504
Oct-18,2018,AirAsia X,11687
Oct-18,2018,Jetstar,670
Oct-18,2018,Jetstar,2760
Oct-18,2018,Scoot Tigerair,6910
Oct-18,2018,Jetstar,1005
Oct-18,2018,Jetstar,670
Oct-18,2018,Jetstar,3685
Oct-18,2018,Jetstar,670
Oct-18,2018,Jetstar,2388
Oct-18,2018,Etihad Airways,18611
Oct-18,2018,Air New Zealand,22445
Oct-18,2018,Jetstar,5850
Oct-18,2018,Qantas Airways,26643
Oct-18,2018,Virgin Australia,8976
Oct-18,2018,Royal Brunei Airlines,8910
Oct-18,2018,Jetstar,3685
Oct-18,2018,Thai Airways International,19260
Oct-18,2018,Air China,4656
Oct-18,2018,Hainan Airlines,2011
Oct-18,2018,Sichuan Airlines,3365
Oct-18,2018,Tianjin Airlines,2387
Oct-18,2018,Air New Zealand,5972
Oct-18,2018,Jetstar,4968
Oct-18,2018,Qantas Airways,5394
Oct-18,2018,Virgin Australia,4048
Oct-18,2018,Qantas Airways,174
Oct-18,2018,SriLankan Airlines,8277
Oct-18,2018,Qantas Airways,174
Oct-18,2018,Garuda Indonesia,8921
Oct-18,2018,Jetstar,18760
Oct-18,2018,Qantas Airways,3824
Oct-18,2018,Malindo Air,5022
Oct-18,2018,Jetstar,3015
Oct-18,2018,Jetstar,1675
Oct-18,2018,Qatar Airways,15510
Oct-18,2018,Emirates,30540
Oct-18,2018,Emirates,15363
Oct-18,2018,China Southern Airlines,17484
Oct-18,2018,Xiamen Airlines,1930
Oct-18,2018,Jetstar,3350
Oct-18,2018,Vietnam Airlines,9455
Oct-18,2018,Jetstar,670
Oct-18,2018,Cathay Pacific Airways,25480
Oct-18,2018,Qantas Airways,9207
Oct-18,2018,Virgin Australia,6325
Oct-18,2018,Jetstar,5025
Oct-18,2018,Garuda Indonesia,5559
Oct-18,2018,Malindo Air,5022
Oct-18,2018,AirAsia X,22620
Oct-18,2018,Malaysia Airlines,17690
Oct-18,2018,Qantas Airways,7052
Oct-18,2018,Qantas Airways,17128
Oct-18,2018,United Airlines,7560
Oct-18,2018,Virgin Australia,6780
Oct-18,2018,Cebu Pacific Air,5668
Oct-18,2018,Philippine Airlines,7107
Oct-18,2018,Fiji Airways,5662
Oct-18,2018,Virgin Australia,5302
Oct-18,2018,Air India,3328
Oct-18,2018,Air Caledonie,2152
Oct-18,2018,Jetstar,5360
Oct-18,2018,Beijing Capital Airlines,1998
Oct-18,2018,Air New Zealand,3163
Oct-18,2018,Jetstar,4746
Oct-18,2018,Virgin Australia,352
Oct-18,2018,Qantas Airways,3773
Oct-18,2018,LATAM Airlines,3900
Oct-18,2018,Air China,3682
Oct-18,2018,China Eastern Airlines,10682
Oct-18,2018,China Southern Airlines,3666
Oct-18,2018,Jetstar,2680
Oct-18,2018,Qantas Airways,21300
Oct-18,2018,Scoot Tigerair,5849
Oct-18,2018,Singapore Airlines,37820
Oct-18,2018,Emirates,15363
Oct-18,2018,Singapore Airlines,4522
Oct-18,2018,China Airlines,4284
Oct-18,2018,Jetstar,670
Oct-18,2018,Jetstar,670
Oct-18,2018,Japan Airlines,4991
Oct-18,2018,Qantas Airways,9207
Oct-18,2018,Air Canada,3814
Oct-18,2018,Qantas Airways,174
Oct-18,2018,Air New Zealand,4648
Oct-18,2018,Qantas Airways,5220
Oct-18,2018,Singapore Airlines,4522
Oct-18,2018,Xiamen Airlines,1930
Oct-18,2018,Xiamen Airlines,2500
Oct-18,2018,Hainan Airlines,2551
Oct-18,2018,Jetstar,3015
Oct-18,2018,Etihad Airways,262
Oct-18,2018,Air New Zealand,9545
Oct-18,2018,Thai Airways International,8093
Oct-18,2018,Batik Air Indonesia,11160
Oct-18,2018,Garuda Indonesia,7781
Oct-18,2018,Indonesia AirAsia,16560
Oct-18,2018,Jetstar,11142
Oct-18,2018,Jetstar,5490
Oct-18,2018,Qatar Airways,16027
Oct-18,2018,Emirates,26159
Oct-18,2018,China Southern Airlines,4773
Oct-18,2018,Cathay Pacific Airways,11943
Oct-18,2018,Garuda Indonesia,3462
Oct-18,2018,South African Airways,8741
Oct-18,2018,Malaysia Airlines,640
Oct-18,2018,AirAsia X,11687
Oct-18,2018,Malaysia Airlines,8320
Oct-18,2018,Malindo Air,9252
Oct-18,2018,Qantas Airways,7052
Oct-18,2018,Air Mauritius,3563
Oct-18,2018,Jetstar,5490
Oct-18,2018,Qantas Airways,8246
Oct-18,2018,Scoot Tigerair,10510
Oct-18,2018,Singapore Airlines,35906
Oct-18,2018,Virgin Australia,704
Oct-18,2018,Air New Zealand,2130
Oct-18,2018,Etihad Airways,29072
Oct-18,2018,Samoa Airways,1020
Oct-18,2018,Virgin Australia,2112
Oct-18,2018,Air New Zealand,36997
Oct-18,2018,Jetstar,5304
Oct-18,2018,Qantas Airways,32827
Oct-18,2018,Virgin Australia,9152
Oct-18,2018,LATAM Airlines,9129
Oct-18,2018,Qantas Airways,8217
Oct-18,2018,Thai Airways International,17250
Oct-18,2018,Emirates,15246
Oct-18,2018,Air China,6960
Oct-18,2018,Qantas Airways,7552
Oct-18,2018,China Eastern Airlines,2990
Oct-18,2018,China Eastern Airlines,2990
Oct-18,2018,Hainan Airlines,2441
Oct-18,2018,Air China,2832
Oct-18,2018,Sichuan Airlines,2466
Oct-18,2018,Emirates,15269
Oct-18,2018,Air New Zealand,9640
Oct-18,2018,Jetstar,3684
Oct-18,2018,Qantas Airways,5382
Oct-18,2018,Virgin Australia,352
Oct-18,2018,Qantas Airways,15001
Oct-18,2018,Jetstar,3015
Oct-18,2018,Garuda Indonesia,7781
Oct-18,2018,Jetstar,7035
Oct-18,2018,Qantas Airways,4268
Oct-18,2018,Virgin Australia,7568
Oct-18,2018,Jetstar,1675
Oct-18,2018,Qatar Airways,11098
Oct-18,2018,Qatar Airways,16027
Oct-18,2018,Emirates,15271
Oct-18,2018,Emirates,15246
Oct-18,2018,Emirates,26143
Oct-18,2018,Xiamen Airlines,3068
Oct-18,2018,China Southern Airlines,17546
Oct-18,2018,Hainan Airlines,1415
Oct-18,2018,China Eastern Airlines,2990
Oct-18,2018,Vietnam Airlines,3873
Oct-18,2018,Jetstar,670
Oct-18,2018,Jetstar,4355
Oct-18,2018,Vietnam Airlines,8531
Oct-18,2018,Cathay Pacific Airways,36990
Oct-18,2018,Qantas Airways,19864
Oct-18,2018,Virgin Australia,8525
Oct-18,2018,Hawaiian Airlines,8587
Oct-18,2018,Jetstar,8040
Oct-18,2018,Qantas Airways,7908
Oct-18,2018,United Airlines,7056
Oct-18,2018,Garuda Indonesia,3803
Oct-18,2018,Qantas Airways,5568
Oct-18,2018,Qantas Airways,266
Oct-18,2018,Qantas Airways,9409
Oct-18,2018,AirAsia X,16211
Oct-18,2018,Malaysia Airlines,17868
